pmid,title,firstAuthor,authors,affiliations,link
40643682,[Implementation and benefits of healthcare apps in surgical disciplines-A Delphi expert consensus].,Groeben C,Groeben C; Karschuck P; Kormann F; Baunacke M; Wiemer L; Krause H; Fuchs K; Wiedemann A; Schnitzbauer A A; Schmitz A; Ebert D; Struck J P; Borgmann H,"Klinik für Urologie, Philipps-Universität Marburg, Baldingerstr., 35033, Marburg, Deutschland. christer.groeben@uk-gm.de. | Urologische Universitätsklinik Heidelberg, Medizinische Fakultät, Universität Heidelberg, Heidelberg, Deutschland, Im Neuenheimer Feld 420 , 69120. | Klinik für Urologie, Philipps-Universität Marburg, Baldingerstr., 35033, Marburg, Deutschland. | Klinik und Poliklinik für Urologie, Technische Universität Dresden, Dresden, Deutschland, Fetscherstrasse 74, 01307. | Kranus Health GmbH, Berlin, Deutschland, 10178, Karl-Marx-Allee 3. | Klinik für Urologie und Kinderurologie, Charité Universitätsmedizin, Berlin, Deutschland, Charitéplatz 1, 10117. | INSPIRE Living Lab, Universitätsklinikum Mannheim, Mannheim, Deutschland, Theodor-Kutzer-Ufer 1-3, 68167. | Klinik und Poliklinik für Unfall‑, Hand‑, Plastische und Wiederherstellungschirurgie, Universitätsklinik Würzburg, Würzburg, Deutschland, Oberdürrbacher Strasse 6, 97080. | Urologische Abteilung, Evangelisches Krankenhaus Witten gGmbH, Lehrstuhl für Geriatrie, Universität Witten/Herdecke, Witten, Deutschland, Pferdebachstrasse 27, 58455. | Chirurgische Klinik, Universitätsklinikum Knappschaftkliniken Bochum, Ruhr Universität Bochum, Bochum, Deutschland, Universitätsstraße 150, 44801. | Research & Development, Pharmaceuticals, Digital Health & Real-World-Science, Data Science & AI, Bayer AG, Berlin, Deutschland, Müllerstrasse 178, 13353. | Professur für Psychology & Digital Mental Health Care, School of Medicine & Health, Technische Universität München, München, Deutschland, Georg Brauchle Ring 60, 80992. | Klinik für Urologie und Kinderurologie, Universitätsklinikum Brandenburg an der Havel, Brandenburg, Deutschland, Hochstrasse 29, 14770.",https://pubmed.ncbi.nlm.nih.gov/40643682/
40643668,"Erratum zu: Messung der körperlichen Fitness in der NAKO Gesundheitsstudie – Methoden, Qualitätssicherung und erste deskriptive Ergebnisse.",Kluttig Alexander,Kluttig Alexander; Zschocke Johannes; Haerting Johannes; Schmermund Axel; Gastell Sylvia; Steindorf Karen; Herbolsheimer Florian; Hillreiner Andrea; Jochem Carmen; Baumeister Sebastian; Sprengeler Ole; Pischon Tobias; Jaeschke Lina; Michels Karin B; Krist Lilian; Greiser Halina; Schmidt Gerhard; Lieb Wolfgang; Waniek Sabina; Becher Heiko; Jagodzinski Annika; Schipf Sabine; Völzke Henry; Ahrens Wolfgang; Günther Kathrin; Castell Stefanie; Kemmling Yvonne; Legath Nicole; Berger Klaus; Keil Thomas; Fricke Julia; Schulze Matthias B; Loeffler Markus; Wirkner Kerstin; Kuß Oliver; Schikowski Tamara; Kalinowski Sonja; Stang Andreas; Kaaks Rudolf; Damms Machado Antje; Hoffmeister Michael; Weber Barbara; Franzke Claus-Werner; Thierry Sigrid; Peters Anette; Kartschmit Nadja; Mikolajczyk Rafael; Fischer Beate; Leitzmann Michael; Brandes Mirko,"Institut für Medizinische Epidemiologie, Biometrie und Informatik, Martin-Luther-Universität Halle-Wittenberg, Magdeburger Str. 8, 06112, Halle (Saale), Deutschland. alexander.kluttig@medizin.uni-halle.de. | Institut für Medizinische Epidemiologie, Biometrie und Informatik, Martin-Luther-Universität Halle-Wittenberg, Magdeburger Str. 8, 06112, Halle (Saale), Deutschland. | Institut für Physik, Martin-Luther-Universität Halle-Wittenberg, Halle (Saale), Deutschland. | Bethanien Hospital, Frankfurt, Deutschland. | NAKO Studienzentrum, Deutsches Institut für Ernährungsforschung, Potsdam-Rehbrücke, Deutschland. | Abteilung Bewegung, Präventionsforschung und Krebs, Deutsches Krebsforschungszentrum (DKFZ), Heidelberg, Deutschland. | Institut für Epidemiologie und Präventivmedizin, Universität Regensburg, Regensburg, Deutschland. | Lehrstuhl für Epidemiologie der LMU München, UNIKA-T, Augsburg, Deutschland. | Selbstständige Forschungsgruppe Klinische Epidemiologie, Helmholtz Zentrum München, Deutsches Forschungszentrum für Gesundheit und Umwelt, München, Deutschland. | BIPS, Leibniz Institut für Präventionsforschung und Epidemiologie, Bremen, Deutschland. | Forschergruppe Molekulare Epidemiologie, Max-Delbrück-Centrum für Molekulare Medizin in der Helmholtz-Gemeinschaft (MDC), Berlin, Deutschland. | Charité - Universitätsmedizin Berlin, Berlin, Deutschland. | MDC/BIH Biobank, Max-Delbrück-Centrum für Molekulare Medizin in der Helmholtz-Gemeinschaft (MDC) und Berlin Institute of Health (BIH), Berlin, Deutschland. | Partnerstandort Berlin, Deutsches Zentrum für Herz-Kreislauf-Forschung (DZHK), Berlin, Deutschland. | Institut für Prävention und Tumorepidemiologie, Universitätsklinikum Freiburg, Medizinische Fakultät, Albert-Ludwigs-Universität Freiburg, Freiburg, Deutschland. | Institut für Sozialmedizin, Epidemiologie und Gesundheitsökonomie, Charité - Universitätsmedizin Berlin, Berlin, Deutschland. | Deutsches Krebsforschungszentrum (DKFZ), Heidelberg, Deutschland. | Hochschule Kaiserslautern, Zweibrücken, Deutschland. | Institut für Epidemiologie, Christian-Albrechts-Universität Kiel, Kiel, Deutschland. | Institut für Medizinische Biometrie und Epidemiologie, Universitätsklinikum Hamburg-Eppendorf, Hamburg, Deutschland. | Epidemiologisches Studienzentrum, Universitätsklinikum Hamburg-Eppendorf, Hamburg, Deutschland. | Partnerstandort Hamburg, Deutsches Zentrum für Herz-Kreislauf-Forschung (DZHK), Hamburg, Deutschland. | Institut für Community Medicine, Universitätsmedizin Greifswald, Greifswald, Deutschland. | Partnerstandort Greifswald, Deutsches Zentrum für Herz-Kreislauf-Forschung (DZHK), Greifswald, Deutschland. | Institut für Statistik, Fachbereich Mathematik und Informatik, Universität Bremen, Bremen, Deutschland. | Helmholtz-Zentrum für Infektionsforschung (HZI), Braunschweig, Deutschland. | Institut für Epidemiologie und Sozialmedizin, Universität Münster, Münster, Deutschland. | Institut für Klinische Epidemiologie und Biometrie, Universität Würzburg, Würzburg, Deutschland. | Landesinstitut für Gesundheit, Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit, Bad Kissingen, Deutschland. | Abteilung Molekulare Epidemiologie, Deutsches Institut für Ernährungsforschung, (DIfE), Nuthetal, Deutschland. | Institut für Medizinische Informatik, Statistik und Epidemiologie (IMISE), Universität Leipzig, Leipzig, Deutschland. | LIFE - Leipziger Forschungszentrum für Zivilisationserkrankungen, Universität Leipzig, Leipzig, Deutschland. | Institut für Biometrie und Epidemiologie, Deutsches Diabetes-Zentrum (DDZ), Leibniz-Zentrum für Diabetes-Forschung an der Heinrich-Heine-Universität Düsseldorf, Düsseldorf, Deutschland. | IUF - Leibniz-Institut für umweltmedizinische Forschung, Düsseldorf, Deutschland. | Institut für Medizinische Informatik, Biometrie und Epidemiologie (IMIBE), Universitätsklinikum Essen, Essen, Deutschland. | Abteilung Klinische Epidemiologie und Alternsforschung, Deutsches Krebsforschungszentrum (DKFZ), Heidelberg, Deutschland. | Krebsregister Saarland, Saarbrücken, Deutschland. | Institut für Epidemiologie, Helmholtz Zentrum München, Neuherberg, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/40643668/
40643667,[AI in rehabilitation-application of artificial mental models for personalized medicine].,Janzen Sabine,Janzen Sabine; Saxena Prajvi; Agnes Cicy; Maaß Wolfgang,"Smart Service Engineering, Deutsches Forschungszentrum für Künstliche Intelligenz (DFKI), Stuhlsatzenhausweg 3, 66123, Saarbrücken, Deutschland. sabine.janzen@dfki.de. | Smart Service Engineering, Deutsches Forschungszentrum für Künstliche Intelligenz (DFKI), Stuhlsatzenhausweg 3, 66123, Saarbrücken, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/40643667/
40643666,[Pornography in everyday life and sexual education among adolescents: survey results from 8th and 9th grade students in North Rhine-Westphalia].,Döring Nicola,Döring Nicola; Mikhailova Veronika; Biermann Matthias; Bresemann Yasemin; Daum Alexander; Kistinger Tanita; Wellner Mareike; Zenge Wesendonk Thomas,"Fakultät für Wirtschaftswissenschaften und Medien, Technische Universität Ilmenau, Ehrenbergstraße 29, 98693, Ilmenau, Thüringen, Deutschland. nicola.doering@tu-ilmenau.de. | Fakultät für Wirtschaftswissenschaften und Medien, Technische Universität Ilmenau, Ehrenbergstraße 29, 98693, Ilmenau, Thüringen, Deutschland. | AWO Beratungszentrum für Familienplanung, Schwangerschaftskonflikte und Fragen der Sexualität, Essen, Nordrhein-Westfalen, Deutschland. | AWO Fachstelle Jugendarbeit und Sexualpädagogik Münster, Münster, Nordrhein-Westfalen, Deutschland. | Beratungsstelle für sexuelle Bildung und HIV/STI-Prävention im AWO-Kreisverband Wuppertal e. V., Wuppertal, Nordrhein-Westfalen, Deutschland. | AWO Beratungsstelle für Schwangerschaftskonflikte, Familienplanung, Paar- und Lebensberatung Dortmund, Dortmund, Nordrhein-Westfalen, Deutschland. | AWO Beratungsstelle für Schwangerschaft und Schwangerschaftskonflikte, Familienplanung, Sexualität und Partnerschaft im Kreis Wesel, Dinslaken, Nordrhein-Westfalen, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/40643666/
40643665,[Regulatory classification of AI-enabled products for medical use on the basis of the EU AI Act and MDR/IVDR].,Luckner Steffen,Luckner Steffen; Lauer Wolfgang,"Referat 124 - Medizinproduktesicherheit, Bundesministerium für Gesundheit, Mauerstraße 29, 10117, Berlin, Deutschland. steffen.luckner@bmg.bund.de. | Bundesinstitut für Arzneimittel und Medizinprodukte (BfArM), Bonn, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/40643665/
40643663,[Objective evaluation of peripheral vestibulopathies for scientifically founded otorhinolaryngologic assessment].,Walther Leif Erik,Walther Leif Erik,"HNO-Gemeinschaftspraxis, Main-Taunus-Zentrum, 65843, Sulzbach (Taunus), Deutschland. Leif.Walther@medma.uni-heidelberg.de.",https://pubmed.ncbi.nlm.nih.gov/40643663/
40643662,[Laryngopharyngeal reflux disease-update 2025 : Revision taking into consideration the European CEORL-HNS guideline].,Böttcher Arne,Böttcher Arne; Schmitz Lisa; Trache Mihnea C; Stortz Ulrich; Clausen Jacob F; Betz Christian S,"Klinik und Poliklinik für Hals‑, Nasen- und Ohrenheilkunde, Kopf- und Neurozentrum, Universitätsklinikum Hamburg-Eppendorf, Martinistraße 52, 20251, Hamburg, Deutschland. ar.boettcher@uke.de. | Klinik und Poliklinik für Hals‑, Nasen- und Ohrenheilkunde, Kopf- und Neurozentrum, Universitätsklinikum Hamburg-Eppendorf, Martinistraße 52, 20251, Hamburg, Deutschland. | Klinik für Innere Medizin I: Gastroenterologie, Schwarzwald-Baar Klinikum, Villingen-Schwenningen, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/40643662/
40643661,[Molecular autopsy: post-mortem genetic testing following sudden cardiac death].,Jenewein Tina,Jenewein Tina; Beckmann Britt-Maria; Scheiper-Welling Stefanie; Kauferstein Silke,"Institut für Rechtsmedizin, Zentrum für plötzlichen Herztod und Kardiogenetik, Universitätsklinikum Frankfurt, Kennedyallee 104, 60590, Frankfurt, Deutschland. | Institut für Rechtsmedizin, Zentrum für plötzlichen Herztod und Kardiogenetik, Universitätsklinikum Frankfurt, Kennedyallee 104, 60590, Frankfurt, Deutschland. kauferstein@em.uni-frankfurt.de. | Deutsches Zentrum für Herz-Kreislauf-Forschung (DZHK), Standort RheinMain, Frankfurt, Deutschland. kauferstein@em.uni-frankfurt.de.",https://pubmed.ncbi.nlm.nih.gov/40643661/
40643660,[CAR T-cell therapy of mature B-cell neoplasms-Current use and practical considerations].,Weber Theresa,Weber Theresa; Burchert Andreas; Subklewe Marion,"Universitätsklinikum Gießen und Marburg, Campus Marburg, Klinik für Hämatologie, Onkologie und Immunologie, Carreras Leukämie Centrum, Philipps-Universität Marburg, Baldingerstr., 35043, Marburg, Deutschland. | Universitätsklinikum Gießen und Marburg, Campus Marburg, Klinik für Hämatologie, Onkologie und Immunologie, Carreras Leukämie Centrum, Philipps-Universität Marburg, Baldingerstr., 35043, Marburg, Deutschland. burchert@staff.uni-marburg.de. | Medizinische Klinik und Poliklinik III, LMU Klinikum München, Marchioninistraße 25, 81377, München, Deutschland. marion.subklewe@med.uni-muenchen.de.",https://pubmed.ncbi.nlm.nih.gov/40643660/
40643659,"[Reply to the letter to the editor from Schalk E et al.: ""Respiratory syncytial virus-not only relevant for hygienic reasons""].",Reinke L,Reinke L; Worth R; Pape D; Heyckendorf J; Friedrichs A,"Klinik für Innere Medizin 1, Universitätsklinikum Schleswig-Holstein, Campus Kiel, Kiel, Deutschland. | Klinik für Innere Medizin 1, Universitätsklinikum Schleswig-Holstein, Campus Kiel, Kiel, Deutschland. anette.friedrichs@uksh.de.",https://pubmed.ncbi.nlm.nih.gov/40643659/
40643658,[Management of side effects of CAR T cells].,Bach Franziska,Bach Franziska; Grans-Seibel Judit; Garcia-Borrega Jorge; Böll Boris,"Klinik I für Innere Medizin, Hämatologie-Onkologie und Internistische Intensivmedizin, Uniklinik Köln, Kerpener Straße 62, 50937, Köln, Deutschland. | Klinik I für Innere Medizin, Hämatologie-Onkologie und Internistische Intensivmedizin, Uniklinik Köln, Kerpener Straße 62, 50937, Köln, Deutschland. boris.boell@uk-koeln.de.",https://pubmed.ncbi.nlm.nih.gov/40643658/
40643646,[Interrupting the spread of germs : The art of emptying urinary drainage bags].,Ernsberger Uwe,Ernsberger Uwe,", Polizeimeister-Kaspar-Straße 44, 60320, Frankfurt/Main, Deutschland. Ernsberger@outlook.de.",https://pubmed.ncbi.nlm.nih.gov/40643646/
40643645,[Adjuvant immunotherapy with pembrolizumab for renal cell carcinoma-is the new standard of care cost-effective?? : A health economic analysis].,Weiß Sarah Katharina Assiba,Weiß Sarah Katharina Assiba; Lange Carsten; Hübscher Nicole; Al Hasan Abdullah; Hallmann Steffen; Klatte Tobias,"Klinik für Urologie, Helios Klinikum Bad Saarow, Pieskower Str. 33, 15526, Bad Saarow, Deutschland. sarah.weiss2@helios-gesundheit.de. | Klinik für Urologie, Helios Klinikum Bad Saarow, Pieskower Str. 33, 15526, Bad Saarow, Deutschland. | Klinik für Urologie, Helios Klinikum Bad Saarow, Pieskower Str. 33, 15526, Bad Saarow, Deutschland. tobias.klatte@helios-gesundheit.de. | Campus Neuruppin, Universitätsklinikum Ruppin-Brandenburg, Medizinische Hochschule Brandenburg Theodor Fontane, Fehrbelliner Str. 38, 16816, Neuruppin, Deutschland. tobias.klatte@helios-gesundheit.de.",https://pubmed.ncbi.nlm.nih.gov/40643645/
40643644,"[Shaping the future of oncology together : How genuine participation, more user focus, and partnership at eye level can change cancer medicine].",Kastrati K,Kastrati K; Wartenberg M,"IKCC International Kidney Cancer Coalition, WECAN, NCT Patientenforschungsrat, Nierenkrebs-Netzwerk Deutschland e. V., Untergasse 36, 61200, Wölfersheim, Deutschland. karin.kastrati@nierenkrebs-netzwerk.de. | SPAGN Sarcoma Patient Advocacy Global Network, NCT Patientenforschungsrat, Deutsche Sarkom-Stiftung, Caspar-Bender-Weg 31, 61200, Wölfersheim, Deutschland. markus.wartenberg@sarkome.de.",https://pubmed.ncbi.nlm.nih.gov/40643644/
40643643,[Bowenoid actinic keratosis presenting as unilateral chronic eczema of the eyelid].,Zieringer Lisa Gabriele,Zieringer Lisa Gabriele; Erdmann Michael,"Hautklinik, Uniklinikum Erlangen, Friedrich-Alexander-Universität Erlangen-Nürnberg, Ulmenweg 18, 91054, Erlangen, Deutschland. lisa.zieringer@uk-erlangen.de. | Comprehensive Cancer Center Erlangen-EMN (CCC ER-EMN), CCC Allianz WERA, Bayerisches Zentrum für Krebsforschung (BZKF), Erlangen, Deutschland. lisa.zieringer@uk-erlangen.de. | Hautklinik, Uniklinikum Erlangen, Friedrich-Alexander-Universität Erlangen-Nürnberg, Ulmenweg 18, 91054, Erlangen, Deutschland. | Comprehensive Cancer Center Erlangen-EMN (CCC ER-EMN), CCC Allianz WERA, Bayerisches Zentrum für Krebsforschung (BZKF), Erlangen, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/40643643/
40643642,[Relevant aspects of Candida species in dermatology : An overview].,Müller Valentina Laura,Müller Valentina Laura; Kreuter Alexander; Uhrlaß Silke; Nenoff Pietro,"Klinik für Dermatologie, Venerologie und Allergologie, Helios St. Johannes Klinikum Duisburg, Dieselstr. 185, 47166, Duisburg, Deutschland. valentinalaura.mueller@helios-gesundheit.de. | Klinik für Dermatologie, Venerologie und Allergologie, Helios St. Johannes Klinikum Duisburg, Dieselstr. 185, 47166, Duisburg, Deutschland. | Klinik für Dermatologie, Venerologie und Allergologie, Helios St. Elisabeth Klinik Oberhausen, Universität Witten-Herdecke, Oberhausen, Deutschland. | Labor Leipzig-Mölbis, labopart - Medizinische Laboratorien, Rötha OT Mölbis, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/40643642/
40643641,[Principles of antimicrobial stewardship].,Sonnenberg Jannik,Sonnenberg Jannik; Keimburg Anna Simone; Krus Frederike; Wöhler Philipp; Vollenberg Richard; Trebicka Jonel; Tepasse Phil-Robin; Fischer Julia,"Uniklinik Münster Medizinische Klinik B, Albert-Schweitzer-Campus 1, 48149, Münster, Deutschland. julia.fischer2@ukmuenster.de.",https://pubmed.ncbi.nlm.nih.gov/40643641/
40643640,[The Spectrum of zoophilic dermatophytes].,Langen Katharina Antonia,Langen Katharina Antonia; Brasch Jochen,"Klinik für Dermatologie, Venerologie und Allergologie, Universitätsklinikum Schleswig-Holstein, Campus Kiel, Arnold-Heller-Str. 3, 24105, Kiel, Deutschland. katharinaantonia.langen@uksh.de. | Klinik für Dermatologie, Venerologie und Allergologie, Universitätsklinikum Schleswig-Holstein, Campus Kiel, Arnold-Heller-Str. 3, 24105, Kiel, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/40643640/
40643639,[Frequency of interstitial lung diseases in inpatient rheumatology : Retrospective analysis of inpatient diagnoses 2005-2023 in Germany].,Schumacher Falk,Schumacher Falk; Stanzel Sarah Bettina; Zimmermann Maximilian; Majorski Daniel; Wollsching-Strobel Maximilian; Albrecht Katinka; Windisch Wolfram; Strunk Johannes; Berger Melanie,"Fakultät für Gesundheit/Department für Humanmedizin, Universität Witten/Herdecke, Witten, Deutschland. f.schumacher@khporz.de. | Klinik für Rheumatologie, Krankenhaus Porz am Rhein gGmbH, Urbacher Weg 19, 51149, Köln, Deutschland. f.schumacher@khporz.de. | Fakultät für Gesundheit/Department für Humanmedizin, Universität Witten/Herdecke, Witten, Deutschland. | Lungenklinik Merheim, Kliniken der Stadt Köln GmbH, Köln, Deutschland. | Programmbereich Epidemiologie und Versorgungsforschung, Deutsches Rheuma-Forschungszentrum Berlin, Berlin, Deutschland. | Klinik für Rheumatologie, Krankenhaus Porz am Rhein gGmbH, Urbacher Weg 19, 51149, Köln, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/40643639/
